Deal ID;Is public;Deal scope;Deal size;Target country;Current size under contract;Current size in operation (production);Current negotiation status;Current implementation status;Fully updated;Created at;Top parent companies;Intended size (in ha);Size under contract (leased or purchased area, in ha);Size in operation (production, in ha);Comment on land area;Intention of investment;Comment on intention of investment;Carbon offset project;Comment on carbon offset project;Nature of the deal;Comment on nature of the deal;Negotiation status;Comment on negotiation status;Implementation status;Comment on implementation status;Purchase price;Purchase price currency;Purchase price area type;Purchase price area;Comment on purchase price;Annual leasing fee;Annual leasing fee currency;Annual leasing fee type;Annual leasing fee area;Comment on leasing fees;Contract farming;On leased / purchased;On leased area/farmers/households;Not on leased / purchased (out-grower);Not on leased area/farmers/households (out-grower);Comment on contract farming;Jobs created (total);Planned number of jobs (total);Planned employees (total);Planned daily/seasonal workers (total);Current total number of jobs/employees/ daily/seasonal workers;Comment on jobs created (total);Jobs created (foreign);Planned number of jobs (foreign);Planned employees (foreign);Planned daily/seasonal workers (foreign);Current foreign number of jobs/employees/ daily/seasonal workers;Comment on jobs created (foreign);Jobs created (domestic);Planned number of jobs (domestic);Planned employees (domestic);Planned daily/seasonal workers (domestic);Current domestic number of jobs/employees/ daily/seasonal workers;Comment on jobs created (domestic);Actors involved in the negotiation / admission process;Name of investment project;Comment on investment chain;Operating company: Investor ID;Operating company: Name;Operating company: Country of registration/origin;Operating company: Classification;Operating company: Investor homepage;Operating company: Opencorporates link;Operating company: Comment;Name of community;Name of indigenous people;Comment on communities / indigenous peoples affected;Recognition status of community land tenure;Comment on recognitions status of community land tenure;Community consultation;Comment on consultation of local community;Community reaction;Comment on community reaction;Presence of land conflicts;Comment on presence of land conflicts;Displacement of people;Number of people actually displaced;Number of households actually displaced;Number of people displaced out of their community land;Number of people displaced staying on community land;"Number of households displaced ""only"" from their agricultural fields";Number of people facing displacement once project is fully implemented;Comment on displacement of people;Negative impacts for local communities;Comment on negative impacts for local communities;Promised compensation (e.g. for damages or resettlements);Received compensation (e.g. for damages or resettlements);Promised benefits for local communities;Comment on promised benefits for local communities;Materialized benefits for local communities;Comment on materialized benefits for local communities;Presence of organizations and actions taken (e.g. farmer organizations, NGOs, etc.);Former land owner;Comment on former land owner;Former land use;Comment on former land use;Former land cover;Comment on former land cover;Crops area/yield/export;Comment on crops;Livestock area/yield/export;Comment on livestock;Mineral resources area/yield/export;Comment on mineral resources;Contract farming crops;Comment on contract farming crops;Contract farming livestock;Comment on contract farming livestock;Electricity generation;Comment on electricity generation;Carbon sequestration/offsetting;Comment on carbon sequestration/offsetting;Has domestic use;Domestic use;Has export;Export;Country 1;Country 1 ratio;Country 2;Country 2 ratio;Country 3;Country 3 ratio;Comment on use of produce;In country processing of produce;Comment on in country processing of produce;Processing facilities / production infrastructure of the project (e.g. oil mill, ethanol distillery, biomass power plant etc.);In-country end products of the project;Water extraction envisaged;Comment on water extraction envisaged;Source of water extraction;Comment on source of water extraction;Comment on how much do investors pay for water;Water extraction amount;Comment on how much water is extracted;Use of irrigation infrastructure;Comment on use of irrigation infrastructure;Water footprint of the investment project;Comment on gender-related info;Overall comment;Not public;Comment on not public
4260;Yes;transnational;4000.00;Peru;4000.00;;Concluded (Contract signed);Startup phase (no production);2023-01-08T23:02:30.376000+00:00;2013-12-10T02:52:01+00:00;Azara LLC#3088#United States of America;;2012#current#4000;;;#current##Agriculture unspecified;;Unknown;;Outright purchase;;2012#current#Concluded (Contract signed);The second aution of Olmos Project was on April 12th, 2012;2012#current#Startup phase (no production);;6654.00;US Dollar ($);per ha;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Olmos lots: A1, A2, A6, A10;uruguayan company;38207;Parfen S.A;Peru;Private company;;;;;;;;;;;;the second olmos aution was questioned for its landgrabbing direction. The lots were large (over 300 has) and the target price was US$4250 per hectare.;Unknown;;Unknown;;;;;;;;;;;;;;;;;State;;Other;marginal land;Marginal land;;;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Yes;;Surface water|River;From Olmos Project (water transfered from other basin);US$ 0.07/m3 for the service of water provision;;;Unknown;;;;Second aution of Olmos Project ;False;
4266;Yes;transnational;11531.00;Peru;11531.00;;Concluded (Contract signed);Startup phase (no production);2019-07-29T17:33:19.396000+00:00;2013-12-10T19:49:45+00:00;Odebrecht Group#3092#Brazil;;2012#current#11531.0;;;#current##Other;Odebrecht Peru is a company with investments in projects of large infrastructures;Unknown;;Outright purchase;;2012#current#Concluded (Contract signed);The second aution of Olmos Project was on April 12th, 2012. But in the case of Odebrecht the land was obteined after a modification of the concesion contract (Article 6.4) with this one, through the company could acquired the land. That was after the second auction;2012#current#Startup phase (no production);;4250.00;US Dollar ($);per ha;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Olmos Lots;;38211;Odebrecht Perú Inversiones en Infraestructura S.A;Peru;Private company;;;;;;;;;;;Mixed reaction;"The acquisition process of land by Odebrecht was questioned seriously, but legally the authorties given all the changes to the concesion contract to be available the acquisition, in spite of the sense of the action was adverse to the auction spirit.
the second olmos aution was questioned for its landgrabbing direction. The lots were large (over 300 has) and the target price was US$4250 per hectare, this avoided the small peasants participation.";Unknown;;Unknown;;;;;;;;;;;;;;;;;State;;Other;marginal land;Marginal land;;;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Yes;;Surface water|River;From Olmos Project (water transfered from other basin);US$ 0.07/m3 for the service of water provision;;;Unknown;;;;Second aution of Olmos Project;False;
4280;Yes;transnational;200.00;Brazil;200.00;200.00;Concluded (Contract signed);In operation (production);2025-07-01T12:38:20.841038+00:00;2013-12-23T20:38:34+00:00;RiceTec#3108#United States of America;;2013#current#200;2016#current#200;;#current##Food crops;;Unknown;;Outright purchase;;2013#current#Concluded (Contract signed);;2016#current#In operation (production);;;;;;La inversión total es de 20 millones de reales.;;;;;;Unknown;Unknown;;Unknown;;;Yes;25;;;;;Unknown;;;;;;Unknown;;;;;;;;;38240;RiceTec Sementes Ltda.;Brazil;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Rice (hybrid);;;;;;;;;;;;;;Unknown;;Yes;;;;;;;;"the production will be export to Mercosur (Argentina; Brazil; Paraguay; Uruguay; and Venezuela. Bolivia )";Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4435;Yes;transnational;4633.00;Argentina;4633.00;4633.00;Concluded (Contract signed);In operation (production);2025-07-03T17:24:20.943398+00:00;2014-08-17T17:46:45+00:00;Adecoagro S.A.#662#Luxembourg;;2011#current#4633;2011#current#4633;;#current##Food crops;;Unknown;;Outright purchase;;2011#current#Concluded (Contract signed);;2011#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;38520;Unknown (Adecoagro S.A., in Argentina, 38520);Argentina;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Grains (unspecified);;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4479;Yes;transnational;2200.00;Paraguay;2200.00;2200.00;Concluded (Contract signed);In operation (production);2023-01-09T23:59:35.684000+00:00;2014-10-01T16:35:22+00:00;NF Developers SA#3377#Argentina;;2015#current#2200;2015#current#2200;The year of transaction was given through mail by Oxfam to Latin America Focal Point - Land Matrix;#current##Food crops;;Unknown;;Outright purchase;;2005#current#Concluded (Contract signed);;2008#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Fortuna;;38532;Desarrollo Agricola del Paraguay;Paraguay;Private company;;;;Colonia Barbero#;;The company works with 180 peasant families in the region. One of the communities is Colonia Barbero.;;;;;Rejection;;Yes;The rural community of Colonia Barbero is struggling against the expansion of soybean monocultures, which employ almost no local labour while using strong agrochemicals, polluting neighbouring plantations.;Unknown;;;;;;;;Environmental degradation|Socio-economic;;;;;;Education|Productive infrastructure (e.g. irrigation, tractors, machinery...)|Financial support;The company has mechanized 160 hectares to peasant families, who have paid for this service 30 percent in cash and 70 percent with jobs for the company. It has granted microcredits for 27 million guaraníes and has trained in beekeeping, sesame and other crops. It has generated job opportunities for 120 day laborers in soil mechanization. He has committed 10 scholarships to the Cerrito Agricultural School and has developed new micro-entrepreneurs in the native species nursery sector. Two farmers engaged in this work obtained 25 million guaraníes of profitability each one of them. Similarly, economic activity has been formalized for 8 entrepreneurs who now have RUC.;;Community;;Pastoralism;;Shrub land/Grassland (Rangeland);;#current####Sun Flower, Corn (Maize), Soya Beans;;;;;;;;;;;;;;Yes;;Yes;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4547;Yes;transnational;116300.00;Argentina;116300.00;;Concluded (Contract signed);Project not started;2025-06-18T19:39:42.030702+00:00;2014-11-14T16:05:28+00:00;Los Poquiteros SA#3447#United States of America;;2003#current#116300|2022##469460;;Superficie aproximada, las fuentes proporcionan diferentes superficies entre 116000 y 116400 hectáreas;#current##Livestock;;Unknown;;Outright purchase;;2003#current#Concluded (Contract signed);;2003#current#Project not started;;406057.00;US Dollar ($);for specified area;116300.00;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;3447;Los Poquiteros SA;United States of America;Private company;;;;;;"En estas tierras se ubica una decena de caseríos donde viven unas 150 familias. También, dentro del campo vendido, según habitantes de la zona, quedaría una porción significativa de la localidad Casa de Piedra donde, en total, residen otros 60 grupos familiares.
En la compra señalada, se incluye el campo de pastoreo de 9 comunidades, habitadas por aproximadamente 800 pobladores, la mayoría pequeños productores cabriteros: El Quimilo, El Clérigo, Pozo Verde, El Chaguaral, San Vicente, San Isidro, Palo Santo, Casa de Piedra y San Salvador. Además se ven afectados indirectamente otros 6 parajes (San Agustín, San Lorenzo, Santa Elena, Pozo Escondido, San José y Los Chañares Largos) por poseer su campo abierto y receptar el ganado que podría ser excluido del campo de los parajes y localidades afectadas directamente.";;Debido a la falta de papeles que certifiquen su posesión por más de 100 años, las familias se ven obligados a reclamar ante la justicia y organismos provinciales y legislativos, el respeto por el que ha sido su modo de vivir, crecer, desarrollar su comunidad a lo largo de más de 7 generaciones. El área que reclaman corresponde a 52 mil hectáreas.;;;;;Unknown;"A fines de 2003 la empresa ‘Los Poquiteros S.A.’, constituída en el país pero con mayoría de capitales estadounidenses, supuestamente adquiere un inmueble de 116.290 ha, aproximadamente. Inmediatamente después comienza su tarea destinada a tomar posesión, realizando trabajos de deforestación y delimitación de tierras; pero lo hace donde distintas comunidades catamarqueñas habitaban y desarrollaban sus actividades productivas desde hacía varias generaciones. Las familias tomaron la decisión de acudir a la Justicia presentando denuncias penales e Interdictos para retener la Posesión (esto último se suele pedir como protección ante cualquier acción, agresión o turbación que impida a una persona disfrutar de la posesión pacífica de un bien o inmueble, y en este caso se trata de familias y sus tierras). Desde ese momento comenzó un largo proceso judicial y el calvario de cada uno de los pobladores que sentía cómo su estilo de vida podía perderse para siempre. Doce años después, un juez de la Sexta Circunscripción con asiento en la ciudad de Recreo del departamento La Paz, de los Tribunales Ordinarios de Catamarca dicta sentencias favorables para tres de los cuatro casos con comunidades campesinas en conflicto con la empresa. Si bien ésta última apeló la medida judicial se trata de un fallo inédito que, de quedar firme, sentaría jurisprudencia para casos similares. Finalmente la sentencia reconoce la posesión de sus tierras por parte de familias de El Quimilo, San Isidro, El Chaguaral, Santo Domingo, El Clérigo y Pozo Verde, reclamo que venían realizando desde sus comienzos";Unknown;;;;;;;En la compra señalada, se incluye el campo de pastoreo de nueve comunidades, habitadas por aproximadamente 800 pobladores, la mayoría pequeños productores de cabras;;;;;;;;;Red Agroforestal Chaco Argentina (REDAF), Centro de Estudios Legales y Sociales (CELS) y  el Centro de Derechos Humanos (CDH) visualizaron el conflicto;;;Other;Pequeños productores que realizan la cría de cabras;;;;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4559;Yes;transnational;5300.00;Paraguay;5300.00;5300.00;Concluded (Contract signed);In operation (production);2023-01-10T00:12:40.719000+00:00;2014-11-26T17:25:15+00:00;NF Developers SA#3377#Argentina;;2013#current#5300;2013#current#5300;;#current##Food crops, Agriculture unspecified;;Unknown;;Outright purchase;;2005#current#Concluded (Contract signed);;2005#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Doble M y Ka´avo and San Ramon;;38532;Desarrollo Agricola del Paraguay;Paraguay;Private company;;;;Colonia Barbero#;;The company works with 180 peasant families in the region. One of the communities is Colonia Barbero.;;;;;Rejection;;Yes;The rural community of Colonia Barbero is struggling against the expansion of soybean monocultures, which employ almost no local labour while using strong agrochemicals, polluting neighbouring plantations.;Unknown;;;;;;;;Environmental degradation|Socio-economic;;;;;;Education|Productive infrastructure (e.g. irrigation, tractors, machinery...)|Financial support;The company has mechanized 160 hectares to peasant families, who have paid for this service 30 percent in cash and 70 percent with jobs for the company. It has granted microcredits for 27 million guaraníes and has trained in beekeeping, sesame and other crops. It has generated job opportunities for 120 day laborers in soil mechanization. He has committed 10 scholarships to the Cerrito Agricultural School and has developed new micro-entrepreneurs in the native species nursery sector. Two farmers engaged in this work obtained 25 million guaraníes of profitability each one of them. Similarly, economic activity has been formalized for 8 entrepreneurs who now have RUC.;;;;;;;;#current####Sun Flower, Corn (Maize), Soya Beans;;;;;;;;;;;;;;Unknown;;Yes;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4568;Yes;transnational;3700.00;Paraguay;3700.00;3700.00;Concluded (Contract signed);In operation (production);2023-01-10T00:13:01.030000+00:00;2014-12-03T17:49:36+00:00;NF Developers SA#3377#Argentina;;2013#current#3700;2013#current#3700;;#current##Food crops, Agriculture unspecified;;Unknown;;Outright purchase;;2005#current#Concluded (Contract signed);;2005#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Ybycai and Campo Ara;;38532;Desarrollo Agricola del Paraguay;Paraguay;Private company;;;;Colonia Barbero#;;The company works with 180 peasant families in the region. One of the communities is Colonia Barbero.;;;;;Rejection;;Yes;The rural community of Colonia Barbero is struggling against the expansion of soybean monocultures, which employ almost no local labour while using strong agrochemicals, polluting neighbouring plantations.;Unknown;;;;;;;;Environmental degradation|Socio-economic;;;;;;Education|Productive infrastructure (e.g. irrigation, tractors, machinery...)|Financial support;The company has mechanized 160 hectares to peasant families, who have paid for this service 30 percent in cash and 70 percent with jobs for the company. It has granted microcredits for 27 million guaraníes and has trained in beekeeping, sesame and other crops. It has generated job opportunities for 120 day laborers in soil mechanization. He has committed 10 scholarships to the Cerrito Agricultural School and has developed new micro-entrepreneurs in the native species nursery sector. Two farmers engaged in this work obtained 25 million guaraníes of profitability each one of them. Similarly, economic activity has been formalized for 8 entrepreneurs who now have RUC.;;;;;;Shrub land/Grassland (Rangeland);;#current####Sun Flower, Corn (Maize), Soya Beans;;;;;;;;;;;;;;Unknown;;Yes;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4574;Yes;transnational;170000.00;Brazil;170000.00;170000.00;Concluded (Contract signed);In operation (production);2025-08-16T00:48:18.470948+00:00;2015-01-06T18:37:53+00:00;Cosan Industria e Comercio SA#3110#Brazil|Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;340000.00;2014##230000|2025#current#170000;2014##230000|2025#current#170000;La página web de la empresa Cosan informa que su subsidiaria Radar posee 306 mil hectáreas en 8 estados de Brasil, de las cuáles aproximadamente 136 mil se encuentran el portafolio de inversiones de Nuveen - TIAA (la otra empresa parte del joint venture de Radar) y se especifican en nuevas transacciones.;#current##Biomass for biofuels, Food crops;;Unknown;;Outright purchase;;2008#current#Concluded (Contract signed);;2008#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;38615;Radar Propriedades Agrícolas S.A.;Brazil;Private company;;;;;;;;;;;;;Yes;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current####Cotton, Corn (Maize), Soya Beans, Sugar Cane;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
4575;Yes;transnational;607.00;Honduras;607.00;607.00;Concluded (Contract signed);In operation (production);2025-11-03T13:41:20.681303+00:00;2015-01-07T19:25:06+00:00;Life Vision Properties#3487#Canada;;2013#current#607.0;2013#current#607.0;Life Vision has over 1500 acres (approximately 607 hectares) of residential and commercial real estate development.;#current##Tourism;The main objective is to turn a coastal area of Trujillo into a large-scale tourism project.;Unknown;;Outright purchase;;2007##Intended (Under negotiation)|2010#current#Concluded (Contract signed);In 2007, local intermediaries were involved in illegal property purchases. Formal complaints about these fraudulent purchases were filed with the Public Prosecutor’s Office prior to the 2009 coup, but government authorities did not intervene to stop them.;2011##Startup phase (no production)|2013#current#In operation (production);The tourism and port development project has had several stages of start, from the general development of the properties to the opening of the cruise port. Tourism development projects in Trujillo were reported to have started in February 2011. It is projected that the port would be open to receive ships during 2013.;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;Local intermediaries were involved in land acquisitions.;38616;Unknown (Life Vision Properties, in Honduras, 38616);Honduras;Private company;;;;;Río Negro#Cristales#Guadalupe#San Antonio#Santa Fe#;Garifuna communities affected by tourism and real estate development projects in the Bay of Trujillo, mainly driven by Randy Jorgensen and his company Life Vision Properties, include several communities whose communal property titles were acquired illegally or are in dispute.;Indigenous Peoples traditional or customary rights not recognized by government;The tenure of Garifuna communal land in Trujillo Bay has a status of historical and legal recognition, but this recognition has been ignored and undermined by developers and government and judicial authorities.;Not consulted;Forced eviction;Rejection;;Yes;Territorial conflict arises from the acquisition of ancestral Garifuna communal lands for tourism development projects, holiday homes, and the Banana Coast cruise port.;Yes;;;;;;;"The community of Rio Negro was ""almost totally displaced"" to make way for the cruise pier.";Environmental degradation|Cultural loss|Eviction|Displacement;;;;;;;;The territorial conflict has a strong presence of community and support organizations that lead resistance against tourist developments, with the Honduran Black Fraternal Organization (OFRANEH) being the main Garifuna rights organization in Honduras. Mobilized groups include specifically the indigenous or traditional Garifuna communities, the Committee for the Defense of the Land of Cristales and Río Negro, and other groups such as women and ethnically/racially discriminated groups. From the beginning, communities, supported by OFRANEH, opposed land acquisitions.;Community;;Smallholder agriculture;;Cropland;;;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
